field_id,metric,unit,source_page,section_path,table_name,confidence,value_map,source_text
annual_cscec_2025_report_field_b319446638,现金红利,,276,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""5"", ""2024"": ""23"", ""2012"": ""0.2715"", ""v1"": ""2"", ""v2"": ""2025"", ""v3"": ""5"", ""v4"": ""23"", ""v5"": ""0.2715"", ""v6"": ""413.20"", ""v7"": ""112.18"", ""v8"": ""2024"", ""v9"": ""112.98"", ""v10"": ""3"", ""v11"": ""2025"", ""v12"": ""2.84"", ""v13"": ""2024"", ""v14"": ""1.52"", ""v15"": ""4"", ""v16"": ""2012"", ""v17"": ""20""}","注2： 根据2025年5月23日股东会决议,本公司向全体股东派发现金股利,每；股0.2715元（含税）,按照利润分配方案实施前公司总股本约413.20亿；股计算,共计约112.18亿元（2024年度：112.98亿元）。；注3： 本公司2025年度合计对永续债计提股息2.84亿元（2024年度：1.52亿；元）。；注4： 提取一般风险准备；本公司下属子公司中建财务有限公司：；根据财政部《金融企业准备金计提管理办法》(财金【2012】20号)的要"
annual_cscec_2025_report_field_8be559709e,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""1"", ""2024"": ""2025"", ""v1"": ""1"", ""v2"": ""2025"", ""v3"": ""2024""}",营业收入和营业成本；（1） 营业收入和营业成本情况；2025年；2024年(经重述)
annual_cscec_2025_report_field_4db8232107,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""2,179,168,163"", ""v2"": ""1,965,226,980"", ""v3"": ""2,072,808,802"", ""v4"": ""1,868,302,916"", ""v5"": ""6,481,446"", ""v6"": ""9,333,009"", ""v7"": ""7,755,849"", ""v8"": ""8,166,123""}","收入；成本；主营业务；2,179,168,163 1,965,226,980；2,072,808,802 1,868,302,916；其他业务；6,481,446；9,333,009；7,755,849；8,166,123"
annual_cscec_2025_report_field_c5c5feb24c,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""1"", ""v1"": ""1"", ""v2"": ""2"", ""v3"": ""2025""}",营业收入和营业成本按主要经营地区和主要产品及服务类型的分解信息请参见；附注十五、1。；（2） 营业收入分解信息；2025年；房屋建筑工程 基础设施建；房地产开发与；设计勘察；其他；合计；设与投资
annual_cscec_2025_report_field_9d27151293,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""2,072,808,802"", ""v2"": ""263,368,383"", ""v3"": ""15,001,741"", ""v4"": ""278,370,124"", ""v5"": ""1,213,589,480"", ""v6"": ""538,571,922""}","主营业务收入；2,072,808,802；- 263,368,383；-；15,001,741；在某一时点转让；278,370,124；-；在某一时段内转让；1,213,589,480 538,571,922"
annual_cscec_2025_report_field_7e5b014e99,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""9,141,318"", ""v2"": ""9,333,009""}","租赁收入；9,141,318；-；-；-；-；9,333,009"
annual_cscec_2025_report_field_76b13c9f51,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""9,333,009"", ""v2"": ""865,576""}","其他业务收入；9,333,009；-；-；-；-；865,576"
annual_cscec_2025_report_field_0ea8478769,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2024"": ""865,576"", ""v1"": ""865,576"", ""v2"": ""1,213,589,480"", ""v3"": ""538,571,922"", ""v4"": ""283,839,707"", ""v5"": ""9,608,209"", ""v6"": ""36,532,493"", ""v7"": ""2,082,141,811"", ""v8"": ""2024""}","其中：租赁收入；865,576；1,213,589,480 538,571,922 283,839,707；9,608,209；36,532,493 2,082,141,811；合计；2024年（经重述）；房屋建筑工程 基础设施建；房地产开发与；设计勘察"
annual_cscec_2025_report_field_4c23326f0c,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""2,179,168,163"", ""v2"": ""286,266,168"", ""v3"": ""8,247,083"", ""v4"": ""294,513,251"", ""v5"": ""1,295,544,060"", ""v6"": ""545,853,122""}","主营业务收入；2,179,168,163；-；- 286,266,168；-；8,247,083；在某一时点转让；294,513,251；在某一时段内转让；1,295,544,060 545,853,122"
annual_cscec_2025_report_field_532ef61f60,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""9,317,161"", ""v2"": ""8,166,123""}","租赁收入；9,317,161；-；-；-；-；8,166,123"
annual_cscec_2025_report_field_82eb36ef4f,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""8,166,123"", ""v2"": ""896,220""}","其他业务收入；8,166,123；-；-；-；-；896,220"
annual_cscec_2025_report_field_d9ac1e8c33,营业收入,,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""896,220"", ""v2"": ""1,295,544,060"", ""v3"": ""545,853,122"", ""v4"": ""305,905,418"", ""v5"": ""10,341,946"", ""v6"": ""29,689,740"", ""v7"": ""2,187,334,286"", ""v8"": ""139""}","其中：租赁收入；896,220；1,295,544,060 545,853,122 305,905,418；10,341,946；29,689,740 2,187,334,286；合计；139"
annual_cscec_2025_report_field_ff3b60ca19,营业收入,,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""53"", ""v1"": ""53"", ""v2"": ""3"", ""v3"": ""2025""}",营业收入和营业成本（续）；53.；（3） 营业成本分解信息；2025年；房屋建筑工程 基础设施建；房地产开发与；设计勘察；其他；合计；设与投资
annual_cscec_2025_report_field_67553fc809,营业收入,,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""267,215,278"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""267,215,278"", ""v4"": ""239,582,293"", ""v5"": ""2025"", ""v6"": ""12"", ""v7"": ""31""}","确认的收入来源于：；2025年；2024年；(经重述)；合同负债年初账面价值；267,215,278；239,582,293；于2025年12月31日,本集团剩余履约合同义务主要与本集团房地产销售及工程"
annual_cscec_2025_report_field_12c17b97bb,营业收入,,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""54"", ""2024"": ""2025"", ""v1"": ""54"", ""v2"": ""2025"", ""v3"": ""2024"", ""v4"": ""2,609,519"", ""v5"": ""3,938,747""}","的未来履约期内按履约进度确认为收入。；54.；税金及附加；2025年；2024年；(经重述)；土地增值税；2,609,519；3,938,747；城市维护建设税"
annual_cscec_2025_report_field_4d27978f14,研发投入,,279,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""29,775,644"", ""v4"": ""30,136,366"", ""v5"": ""9,408,692"", ""v6"": ""10,880,175""}","研发费用；2025年；2024年；(经重述)；消耗的材料、燃料和动力费用；29,775,644；30,136,366；职工薪酬；9,408,692；10,880,175"
annual_cscec_2025_report_field_d5028f965f,营业收入,,280,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""3,962,278"", ""v2"": ""4,232,406"", ""v3"": ""9,565,770"", ""v4"": ""10,912,909"", ""v5"": ""1,780,867"", ""v6"": ""1,886,823""}","减：利息收入；(3,962,278 )；(4,232,406 )；减：利息资本化金额；(9,565,770 )；(10,912,909 )；手续费支出；1,780,867；1,886,823；汇兑损益"
annual_cscec_2025_report_field_015dd03602,营业收入,,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""438,797"", ""v2"": ""981,516""}","债权投资在持有期间取得的利息收入；438,797；981,516"
annual_cscec_2025_report_field_50675870fc,营业收入,,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""45,029"", ""v2"": ""80,260""}","其他权益工具投资在持有期间取得的股利收入；45,029；80,260"
annual_cscec_2025_report_field_0a46b7e58a,营业收入,,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""9,522"", ""v2"": ""49,452"", ""v3"": ""397,424"", ""v4"": ""245,763"", ""v5"": ""802,824"", ""v6"": ""1,504,780""}","其他债权投资在持有期间取得的利息收入；9,522；49,452；其他；(397,424 )；(245,763 )；合计；802,824；1,504,780"
annual_cscec_2025_report_field_c86cafad03,流动资产,,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""204,440"", ""v2"": ""932,062"", ""v3"": ""804,381"", ""v4"": ""622,209"", ""v5"": ""539,803"", ""v6"": ""183,268""}","其他流动资产减值损失；(204,440 )；(932,062 )；长期应收款坏账损失；(804,381 )；(622,209 )；其他；(539,803 )；(183,268 )；合计"
annual_cscec_2025_report_field_190903cdfc,营业收入,,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""2025"", ""v4"": ""196,304"", ""v5"": ""353,331"", ""v6"": ""196,304""}","营业外收入；2025年；2024年 计入2025年非；经常性损益；(经重述)；应付款项转入；196,304；353,331；196,304；违约金"
annual_cscec_2025_report_field_26bc18b6cb,营业收入,,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""121,815"", ""v2"": ""124,662"", ""v3"": ""121,815"", ""v4"": ""44,269"", ""v5"": ""151,283"", ""v6"": ""44,269""}","罚没收入；121,815；124,662；121,815；与日常活动无关的政府补助；44,269；151,283；44,269"
annual_cscec_2025_report_field_6d8cd711f9,流动资产,,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""40,190"", ""v2"": ""21,583"", ""v3"": ""40,190"", ""v4"": ""693,545"", ""v5"": ""693,545""}","非流动资产毁损报废利得；40,190；21,583；40,190；企业合并成本小于合并时应享有被；合并方可辨认净资产公允价值的；收益；693,545；-；693,545"
annual_cscec_2025_report_field_758ddfddc4,流动资产,,283,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""37,276"", ""v2"": ""44,067"", ""v3"": ""37,276"", ""v4"": ""55,402"", ""v5"": ""1,000,409"", ""v6"": ""55,402"", ""v7"": ""79,372""}","非流动资产毁损报废损失；37,276；44,067；37,276；诉讼预计负债；(55,402 )；1,000,409；(55,402 )；其他；79,372"
annual_cscec_2025_report_field_d4cf925bc7,研发投入,,283,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""720,224,795"", ""v4"": ""728,252,663"", ""v5"": ""467,087,666""}","本集团营业成本、销售费用、管理费用及研发费用按照性质分类的补充资料如；下：；2025年；2024年；(经重述)；分包成本；720,224,795；728,252,663；耗用的原材料；467,087,666"
annual_cscec_2025_report_field_475e042ccf,利润总额,,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024""}",所得税费用与利润总额的关系列示如下：；2025年；2024年；(经重述)
annual_cscec_2025_report_field_e13dd914d8,利润总额,,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""70,221,649"", ""v2"": ""80,046,319"", ""v3"": ""25%"", ""v4"": ""17,555,412"", ""v5"": ""20,011,580"", ""v6"": ""3,018,883"", ""v7"": ""4,058,055""}","利润总额；70,221,649；80,046,319；按适用税率(25%)计算的所得税费用；17,555,412；20,011,580；子公司适用不同税率的影响；(3,018,883 )；(4,058,055 )"
annual_cscec_2025_report_field_6b44b9e78b,营业收入,,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""985,032"", ""v2"": ""1,301,528""}","非应税收入的影响；(985,032 )；(1,301,528 )"
annual_cscec_2025_report_field_9740fe1fcb,研发投入,,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""2,043,121"", ""v2"": ""2,023,158"", ""v3"": ""2,928,551"", ""v4"": ""2,632,200"", ""v5"": ""2,663,191"", ""v6"": ""3,158,939""}","研发费用加计扣除；(2,043,121 )；(2,023,158 )；不可抵扣的成本、费用和损失的影响；2,928,551；2,632,200；未确认的可抵扣亏损；2,663,191；3,158,939；使用前期未确认递延所得税资产的可"
annual_cscec_2025_report_field_26208d8c4c,基本每股收益,,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""1.11"", ""v2"": ""0.94""}",基本每股收益；1.11；持续经营；0.94
annual_cscec_2025_report_field_92ebb847c4,稀释每股收益,,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""1.11"", ""v2"": ""0.94""}",稀释每股收益；1.11；持续经营；0.94
annual_cscec_2025_report_field_a51575289d,基本每股收益,,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2024"": ""2024"", ""2025"": ""2025"", ""v1"": ""2024"", ""v2"": ""2025"", ""v3"": ""39,069,002"", ""v4"": ""46,193,694"", ""v5"": ""1"", ""v6"": ""283,800""}","基本每股收益的具体计算如下：；2024年；2025年；(经重述)；收益；归属于母公司股东的当期净利润；39,069,002；46,193,694；减：其他权益工具股息影响(注1)；(283,800 )"
annual_cscec_2025_report_field_d45f658131,基本每股收益,,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""0.94"", ""v2"": ""1.11"", ""v3"": ""147""}",基本每股收益(元/股)；0.94；1.11；147
annual_cscec_2025_report_field_9d6449c6f9,基本每股收益,,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""v1"": ""1"", ""v2"": ""47""}","基本每股收益的具体计算如下：（续）；注1： 如附注五、47所述之永续债的有关条款及相关规定,本公司在计算基本"
annual_cscec_2025_report_field_0a94473a80,现金红利,,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""2025"", ""2024"": ""2.84"", ""v1"": ""2025"", ""v2"": ""2.84"", ""v3"": ""2024"", ""v4"": ""2.84""}","每股收益时,将其他权益工具股息影响从归属于母公司股东的净利润中；予以扣除,于2025年度,归属于永续债持有人的股息约为2.84亿元；（2024年度：2.84亿元）。"
annual_cscec_2025_report_field_987b784c1c,稀释每股收益,,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,0.58,"{""2025"": ""69"", ""2024"": ""1"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""69"", ""v4"": ""1"", ""v5"": ""2025"", ""v6"": ""2024""}","稀释每股收益的影响如下：；2025年度,公司发行在外的限制性股票已全部注销,对每股收益无稀释性影；响。（2024年度,公司发行在外的限制性股票对每股收益无稀释性影响,本公；69.；现金流量表项目注释；（1） 与经营活动有关的现金；2025年；2024年"
